ID,土地面積,移轉層次,總樓層數,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積,站點數,高度壞地標數,中度壞地標數,輕度壞地標數,bad_score,公園圖書館,金融機構數,學生教職員總人數,縣市_鄉鎮市區,web單價元坪_mean_2018_2020,web單價元坪_min_2018_2020,web總價元_min_2018_2020,總面積,頂樓,電梯,縣市,路名,使用分區,主要用途,主要建材,region,直轄市,建物型態2
TR-9551,-0.5479066339184755,3,23,0.5,-0.4079907871873355,0.2574021211182019,1.0,317324,2774305,-0.6258972054454495,-0.8878775837731085,0.5202280724435508,237.0,0.0,0.0,1.0,1.1,1.0,4.0,7362.0,8,306172.2027061323,75041.433,500000,-1.0384662498422421,0,1,新北市,忠孝東路,None,集合住宅,其他,北部,municipality,住宅大樓
TR-9552,0.2575301293181215,2,4,45.083333333333336,-0.8067203173639783,-0.8193256863726953,0.0,304483,2762183,-0.3339533784324083,-0.4988334848009764,-0.4384519028208025,387.0,0.0,0.0,1.0,1.1,3.0,16.0,9739.0,8,357255.05976273585,38816.58618,110841,-2.1248794885376503,0,0,新北市,新生街,None,住家用,其他,北部,municipality,公寓
TR-9553,0.6776367930419213,10,12,8.5,1.218526936054848,0.903129844979314,1.0,303188,2776799,0.6960538639653463,0.3696904028166338,1.1031225785619667,821.0,,,,,,31.0,23274.0,9,583698.6213966731,0.0,76230,2.4913471838507957,0,1,台北市,福志路,None,住家用,其他,北部,capital,住宅大樓
TR-9554,-1.0601339407803374,11,17,36.75,-0.1391068965206658,-0.8193256863726953,0.0,306856,2771583,-0.0165493339472996,0.9754388902513133,-0.4384519028208025,552.0,,,,,,43.0,34034.0,10,695231.0652951592,367468.31061,1450000,0.017006307357952166,0,1,台北市,南京東路五段,None,住家用,其他,北部,capital,住宅大樓
TR-9555,-0.9804626827572028,14,15,7.416666666666667,-0.6533186105092756,-0.8193256863726953,0.0,179005,2509221,-0.9730048369813036,-0.7411328797748481,-0.0114229606095092,228.0,,,,,1.0,,,6,193007.90349215455,37256.2533,597000,-2.213777176656819,0,1,高雄市,大中二路,None,住家用,其他,南部,municipality,住宅大樓
TR-9556,0.1229662156917165,20,25,3.9166666666666665,0.9513666600719392,2.846492229231177,2.0,294642,2770209,0.4711552762954162,0.9020665382521832,0.1743346292524035,288.0,,,,,1.0,14.0,30199.0,8,372336.1201893309,113735.70495,500000,4.699925427555299,0,1,新北市,中環路二段,None,集合住宅,鋼骨造,北部,municipality,住宅大樓
TR-9557,-0.2693576503624773,3,7,25.33333333333333,0.0637050979351766,-0.8193256863726953,0.0,181080,2506172,0.2686051017398567,-0.4032787938253651,-0.2505591682478333,221.0,,,,,3.0,3.0,21456.0,5,165756.72545176197,34981.86978,250000,-1.1588993822628837,0,1,高雄市,大興街,None,住家用,其他,南部,municipality,華廈
TR-9558,-0.1959110848968061,4,20,29.166666666666668,1.977491935137478,-0.8193256863726953,0.0,296400,2781022,2.683931065923331,1.0761125825291895,1.0155816454086508,164.0,0.0,0.0,1.0,1.1,2.0,3.0,2468.0,6,218900.48884811052,88648.06464,765894,2.234278831293972,0,1,新北市,民族路,None,商業用,其他,北部,municipality,住宅大樓
TR-9559,1.004445169089761,6,9,0.25,-0.3292790499622633,2.7306319916962885,2.0,324086,2780239,-0.6513574229175172,-0.0534803715039305,-0.4384519028208025,,0.0,0.0,3.0,3.3000000000000003,,,4561.0,3,149549.1620227739,37900.88235,450000,2.3478725702300944,0,1,基隆市,安樂路一段,None,集合住宅,其他,北部,others,華廈
TR-9560,-0.3700823086957981,2,7,29.58333333333333,-0.3936273314893298,-0.8193256863726953,0.0,297121,2764234,-0.2332440737651188,0.2007633598418925,-0.4384519028208025,258.0,0.0,0.0,1.0,1.1,1.0,12.0,27611.0,8,357698.07923593547,134122.51188,1600000,-1.0121896580201326,0,1,新北市,延吉街,None,住商用,其他,北部,municipality,華廈
TR-9561,-0.0951383594394896,9,15,5.75,0.4618600898838991,0.5740867703802304,1.0,210801,2671183,0.1186727099599035,0.2519533728645413,0.0974694196543704,139.0,,,,,,2.0,10303.0,7,250634.75247251982,51583.54716,760000,1.2879002331286709,0,1,台中市,忠勇路,None,集合住宅,其他,中部,others,住宅大樓
TR-9562,2.283799741363521,11,14,7.416666666666667,1.6614959097813486,-0.8193256863726953,0.0,299352,2781358,1.029299821544186,0.3731030703514773,-0.4384519028208025,284.0,,,,,,2.0,10137.0,9,499257.74264531134,54386.85708,341800,1.2152732937601307,0,1,台北市,中央北路二段,None,住家用,其他,北部,capital,住宅大樓
TR-9563,1.2935448863628496,2,6,28.33333333333333,0.1418422969323284,-0.0283864648011898,1.0,323300,2738100,0.8977553646051701,0.0164793129603563,-0.4384519028208025,,,,,,,2.0,3118.0,4,152149.1828888328,62899.26633,1400000,0.1299351450914949,0,1,宜蘭縣,金山西路,None,住家用,其他,東部,others,華廈
TR-9564,-0.9015364651560036,6,23,1.0833333333333333,-0.5567961882186763,0.3763519649873541,0.0,280117,2769149,-0.863243010546168,-0.9202979253541196,0.2341186811619842,131.0,,,,,,2.0,17106.0,6,213937.84135319048,47193.45804,200000,-1.1007421485854416,0,1,桃園市,經國二路,None,住家用,其他,北部,municipality,住宅大樓
TR-9565,-0.8737536674863975,2,8,25.08333333333333,-0.4206306282015806,-0.8193256863726953,0.0,251317,2741699,-0.3452690306422162,0.1529860143540867,-0.4384519028208025,44.0,0.0,0.0,1.0,1.1,3.0,25.0,8556.0,6,208458.22816927437,38618.23878,360000,-1.0869703002201891,0,1,新竹市,光復路一段,None,住家用,其他,北部,others,華廈
TR-9566,0.8500295332530666,5,5,39.91666666666666,-0.4246523957970223,-0.8193256863726953,0.0,297116,2775043,0.1090544055815668,0.5761567886746515,-0.4384519028208025,473.0,,,,,2.0,22.0,31605.0,8,355776.6802513219,199996.98921,2000000,-0.667821293495066,1,0,新北市,中正路,None,住家用,其他,北部,municipality,公寓
TR-9567,0.0256543231621018,8,8,24.0,0.0843884741403052,-0.8193256863726953,1.0,251861,2742566,0.1308370360854467,0.0523123220762104,-0.4384519028208025,36.0,,,,,2.0,19.0,8046.0,6,208458.22816927437,38618.23878,360000,-0.6826248901561797,1,1,新竹市,關東路,None,住家用,其他,北部,others,華廈
TR-9568,-0.7395262237279638,2,8,27.75,-1.4375632916203958,-0.8193256863726953,0.0,305058,2766001,-1.456466077645342,-0.991963943585828,-0.4384519028208025,420.0,,,,,,11.0,24278.0,9,503769.88488196855,143626.65813,1200000,-3.248852921578919,0,1,台北市,景豐街,None,住家用,其他,北部,capital,華廈
TR-9569,-1.0028138954152768,12,12,0.1666666666666666,-1.4042400744010222,-0.8193256863726953,0.0,291640,2760686,-1.684759360978214,-1.1660099878628345,0.0334150783226765,79.0,,,,,3.0,1.0,3066.0,8,357698.07923593547,134122.51188,1600000,-3.389575748636552,1,1,新北市,中央路四段,None,集合住宅,其他,北部,municipality,住宅大樓
TR-9570,-0.4334107445603414,7,7,14.583333333333334,-0.7642044884978809,0.0627569220595892,1.0,302735,2772218,-1.5619845345017995,2.2654272184220665,-0.4384519028208025,667.0,,,,,,59.0,33146.0,10,651865.7116553828,136112.59746,160000,1.5639796519837748,1,1,台北市,中山北路二段,None,住家用,其他,北部,capital,華廈
TR-9571,0.8688958794214408,14,14,16.75,1.2524246915021422,0.9942732318400926,1.0,305197,2763120,1.2590075614032843,0.5983391276511327,-0.0156932500316224,470.0,,,,,1.0,28.0,7112.0,8,357255.05976273585,38816.58618,110841,2.8450370509933673,1,1,新北市,寶橋路,None,集合住宅,其他,北部,municipality,住宅大樓
TR-9572,0.1836269261744895,2,5,39.25,-0.4642955335235185,-0.8193256863726953,0.0,302486,2769023,-0.2892565522036676,0.97202622271647,-0.4384519028208025,531.0,,,,,,22.0,34282.0,10,777128.71762229,197825.08518,439000,-0.3115949971797438,0,0,台北市,羅斯福路二段,None,住家用,其他,北部,capital,公寓
TR-9573,0.4776775572191514,12,14,11.166666666666666,1.0863831436331943,0.7903592137786891,1.0,280323,2766253,0.791671125138222,0.9652008876467834,0.5116874935993252,184.0,0.0,0.0,1.0,1.1,3.0,15.0,17058.0,6,213937.84135319048,47193.45804,200000,2.841943245058667,0,1,桃園市,愛九街,None,住家用,其他,北部,municipality,住宅大樓
TR-9574,0.0684821306424114,10,11,15.083333333333334,1.4759200621631132,0.5122946436949566,3.0,247853,2745118,1.3478354312502752,0.1905253572373627,1.818396056765882,70.0,0.0,0.0,2.0,2.2,4.0,14.0,19090.0,6,208458.22816927437,38618.23878,360000,2.1787400630954328,0,1,新竹市,自由路,None,其他,其他,北部,others,住宅大樓
TR-9575,0.498514655471356,3,5,33.25,-0.3511115026232324,-0.8193256863726953,0.0,297048,2764455,0.2722826887080442,0.3167940560265634,-0.4384519028208025,292.0,,,,,2.0,11.0,30773.0,8,357698.07923593547,134122.51188,1600000,-0.8536431329693643,0,0,新北市,金城路三段,None,住家用,其他,北部,municipality,公寓
TR-9576,-0.0111170266947297,4,5,37.833333333333336,-0.7297321948226669,-0.8193256863726953,0.0,296295,2768785,-0.1430017473919017,-0.8981155863776382,-0.4384519028208025,160.0,2.0,0.0,1.0,3.5,,9.0,28572.0,8,440518.4146919181,95104.27251,1080000,-2.4471734675730006,0,0,新北市,新海路,None,住家用,其他,北部,municipality,公寓
TR-9577,-0.1042230458747067,6,20,11.083333333333334,1.6919464358611214,0.7007606300850419,1.0,298995,2772274,1.4196898227825552,0.1478670130518219,2.642561915233679,157.0,0.0,0.0,1.0,1.1,3.0,18.0,17493.0,8,393729.7417472918,207375.51249,1160000,2.5405740789979854,0,1,新北市,重陽路一段,None,住家用,其他,北部,municipality,住宅大樓
TR-9578,0.0007315193702492,7,7,25.58333333333333,-0.1620884256374755,-0.2724653652080215,1.0,196653,2509541,-0.0106086165371507,-0.5722058368001067,-0.4384519028208025,,,,,,1.0,,4661.0,3,116121.09441904761,2168.59824,300000,-1.0067596276456037,1,1,屏東縣,博愛路,None,住家用,其他,南部,others,華廈
TR-9579,-0.1464019471810724,2,15,5.916666666666667,-0.1218707496830589,0.0612121188924573,1.0,176613,2512242,-0.4541821831616161,-0.254827756059683,0.1999563657850805,100.0,,,,,1.0,4.0,9703.0,4,150886.35412273844,48618.25353,300000,-0.31548638685028463,0,1,高雄市,廣昌街,None,集合住宅,其他,南部,municipality,住宅大樓
TR-9580,0.2987957552685656,5,5,37.25,-0.2890613740078472,-0.8193256863726953,0.0,304685,2773239,0.0108911226614842,0.3833410729560069,2.2133978283113285,298.0,,,,,,18.0,30179.0,10,651865.7116553828,136112.59746,160000,-0.7250459874245356,1,0,台北市,復興北路,None,住家用,其他,北部,capital,公寓
TR-9581,0.4632814535823923,10,17,11.083333333333334,2.6215492886360607,1.8253773357570269,2.0,176841,2507164,2.531735543701416,1.564124040011776,-0.4384519028208025,205.0,,,,,2.0,10.0,15187.0,6,212640.02777364056,74991.84615,750000,6.011050664404864,0,1,高雄市,美術北三路,None,住家用,其他,南部,municipality,住宅大樓
TR-9582,-0.0821842695226058,8,14,32.666666666666664,0.5112703774850396,-0.8193256863726953,0.0,301587,2768505,1.4417553445916804,0.5693314536049651,-0.4384519028208025,361.0,,,,,,1.0,27541.0,9,529551.189519,152720.88642,510000,0.2612761447173093,0,1,台北市,中華路二段,None,住家用,其他,北部,capital,住宅大樓
TR-9583,1.572141937042843,7,8,17.166666666666668,0.2033178873197935,0.6018932273886036,1.0,284151,2759203,0.2796378626444193,0.5488554483959053,0.0056581970789424,33.0,0.0,0.0,1.0,1.1,1.0,1.0,4324.0,6,199174.98480580738,98380.3104,1800000,1.3540665631043023,0,1,新北市,公園街,None,住家用,其他,北部,municipality,華廈
TR-9584,-0.410482726414317,27,28,1.3333333333333333,0.5974511116730746,1.1333055168819592,1.0,215505,2674048,0.1961849275970868,0.1495733468192435,-0.0199635394537349,232.0,,,,,,5.0,24255.0,7,231131.64463604832,27609.95808,600000,1.8803299753742773,0,1,台中市,文心路三段,None,集合住宅,其他,中部,others,住宅大樓
TR-9585,-0.6153448088846644,3,8,30.0,-0.66366029861184,-0.8193256863726953,0.0,283260,2762457,-0.8771046845031826,-0.2172884131764073,-0.4384519028208025,51.0,,,,,,1.0,4687.0,6,199174.98480580738,98380.3104,1800000,-1.7002743981609425,0,1,新北市,鶯桃路,None,住家用,其他,北部,municipality,華廈
TR-9586,0.5635494742377521,4,29,2.4166666666666665,1.9838118556446,0.94174992415761,1.0,299670,2765924,1.7382254324886444,1.1733736072722225,1.730855123612567,321.0,,,,,1.0,30.0,37562.0,8,408382.8548486478,137104.33446,1730000,4.098935387074432,0,1,新北市,建康路,None,集合住宅,鋼骨造,北部,municipality,住宅大樓
TR-9587,0.5525180692807028,4,4,45.5,-0.5027895947941741,-0.8193256863726953,0.0,301690,2766708,0.1407382317690287,-0.3828027886163055,-0.4384519028208025,335.0,0.0,0.0,4.0,4.4,1.0,37.0,28896.0,8,473984.99774213246,185405.23215,600000,-1.704918069783175,1,0,新北市,保平路,None,住家用,鋼筋混凝土加強磚造,北部,municipality,公寓
TR-9588,-0.4413418200196579,10,14,22.08333333333333,-0.0580970063839128,0.3022014129650254,1.0,195773,2509736,-0.0507791818819684,0.0625503246807403,-0.4384519028208025,,,,,,,,3090.0,3,116121.09441904761,2168.59824,300000,0.3066547312618529,0,1,屏東縣,機場北路,None,集合住宅,其他,南部,others,住宅大樓
TR-9589,2.855389946360268,8,9,16.083333333333332,1.782723475872518,0.5818107862158898,2.0,305739,2775065,0.3514922541766986,-0.4391118029412194,-0.4384519028208025,569.0,,,,,,18.0,16937.0,10,651865.7116553828,136112.59746,160000,1.9254224591471885,0,1,台北市,樂群三路,None,商業用,鋼骨造,北部,capital,華廈
TR-9590,0.6383178856133092,3,4,51.5,-0.8745158282585661,-0.8193256863726953,0.0,308109,2770032,-0.2550267042689991,-1.6420771089734696,-0.4384519028208025,457.0,,,,,,55.0,23158.0,10,707256.5120129498,113395.20858,130330,-3.335918623604731,0,0,台北市,虎林街,住,住家用,其他,北部,capital,公寓
TR-9591,0.3839947325512241,10,14,24.08333333333333,0.9031054489266394,0.9062194513135776,1.0,252557,2741232,1.3291646051040924,1.8251931064272855,-0.4384519028208025,25.0,,,,,5.0,8.0,6167.0,6,208458.22816927437,38618.23878,360000,3.6345180066675025,0,1,新竹市,光復路一段,None,住家用,其他,北部,others,住宅大樓
TR-9592,-1.2203897321825286,11,12,34.666666666666664,-1.0359610703041515,-0.8193256863726953,0.0,301910,2771968,-1.063530054659766,-0.7104188719612589,0.1508480374307823,640.0,,,,,,44.0,29498.0,9,620958.3560624354,197560.62198,200000,-2.565705628638106,0,1,台北市,重慶北路二段,None,住家用,其他,北部,capital,住宅大樓
TR-9593,-1.1050767017164649,15,17,25.08333333333333,-0.6131009345548593,-0.8193256863726953,0.0,287116,2771990,-0.3947750090601253,-0.2616530911293697,-0.0648015783859209,118.0,,,,,4.0,20.0,4018.0,6,204622.74418489775,10614.89169,59162,-1.6940797120569244,0,1,桃園市,公園路,None,住家用,其他,北部,municipality,住宅大樓
TR-9594,2.040748328878464,20,27,6.416666666666667,4.132010289838357,1.0437069331883118,2.0,178280,2506147,3.358626828933121,2.01800882214593,-0.4384519028208025,208.0,,,,,1.0,2.0,23950.0,6,212640.02777364056,74991.84615,750000,7.193726045172599,0,1,高雄市,龍德路,None,集合住宅,其他,南部,municipality,住宅大樓
TR-9595,0.9760855659322044,7,13,19.08333333333333,2.7341587813084267,1.9814024556373429,2.0,282137,2765246,2.9931312625563287,3.553709212825398,0.2405241152951544,371.0,,,,,,18.0,19105.0,6,213937.84135319048,47193.45804,200000,8.269270449771168,0,1,桃園市,成功路二段,None,住家用,其他,北部,municipality,住宅大樓
TR-9596,-0.5978483757501719,7,23,7.333333333333333,0.557233435718658,1.4299077249712735,2.0,252842,2746584,0.4191032761303002,-0.0637183741084604,-0.4384519028208025,45.0,,,,,1.0,7.0,20766.0,8,224281.80361785868,88115.83245,800000,1.923422786581471,0,1,新竹縣,莊敬五街,None,住家用,其他,北部,others,住宅大樓
TR-9597,0.455903150049028,3,26,9.083333333333334,3.0892234061631307,0.0782049537309076,1.0,177978,2506228,2.699772979017062,1.8593197817757183,-0.2505591682478337,202.0,,,,,,3.0,20472.0,6,212640.02777364056,74991.84615,750000,5.026748141669756,0,1,高雄市,大順一路,None,住家用,其他,南部,municipality,住宅大樓
TR-9598,0.6195236401309292,4,13,4.083333333333333,0.6531813197813373,1.1286711073805635,1.0,270735,2766669,0.3551698411448865,0.0625503246807403,0.8639863709236419,65.0,,,,,5.0,1.0,2058.0,6,199884.98922961007,0.0,66000,1.8444027518426411,0,1,桃園市,洽溪路,None,集合住宅,其他,北部,municipality,住宅大樓
TR-9599,1.281888608793854,15,15,4.083333333333333,0.6583521638326193,1.0761477996980806,1.0,270997,2752904,0.5189639068818541,-0.2872480976406941,-0.0946936043407113,80.0,,,,,,1.0,4967.0,4,145867.90519657425,7986.78864,363477,1.4472518658900058,1,1,桃園市,中豐路,其他,集合住宅,其他,北部,municipality,住宅大樓
TR-9600,-1.1637666601154075,7,15,4.5,-1.127312648543469,0.4396888948397599,1.0,293607,2765815,-1.3730131425980092,-0.7428392135422699,-0.4384519028208025,247.0,,,,,1.0,,28041.0,8,372336.1201893309,113735.70495,500000,-1.430462967245979,0,1,新北市,莊崑路,None,集合住宅,其他,北部,municipality,住宅大樓
TR-9601,2.658699274969216,5,5,4.083333333333333,0.5434445182485724,-0.4501177294281839,1.0,300860,2781661,-0.4425836396465633,-0.5073651536380845,0.1978212210740245,320.0,,,,,,6.0,8551.0,9,499257.74264531134,54386.85708,341800,-0.414038364817696,1,0,台北市,長壽路,住,住家用,其他,北部,capital,公寓
TR-9602,0.0021735330901251,2,4,42.333333333333336,-1.0307902262528696,-0.8193256863726953,0.0,295902,2766700,-0.5093459876844292,-1.6420771089734696,-0.4384519028208025,456.0,0.0,0.0,7.0,7.700000000000001,8.0,25.0,29965.0,8,440518.4146919181,95104.27251,1080000,-3.492193021599035,0,0,新北市,中興路,商,住家用,其他,北部,municipality,公寓
TR-9603,-0.5722285986603795,11,15,14.666666666666666,-0.5694360292329215,-0.8193256863726953,0.0,293791,2766333,-0.7059554448298397,-0.065424707875882,-0.2719106153583983,229.0,,,,,,2.0,32228.0,8,372336.1201893309,113735.70495,500000,-1.4541864234814987,0,1,新北市,新樹路,None,其他,其他,北部,municipality,住宅大樓
TR-9604,-0.4598476627580631,4,7,37.25,-0.3459406585719501,-0.8193256863726953,0.0,305373,2772858,-0.1039627472680649,0.3270320586310931,-0.4384519028208025,362.0,,,,,,35.0,30448.0,10,695231.0652951592,367468.31061,1450000,-0.8382342863135523,0,1,台北市,民族東路,None,住家用,其他,北部,capital,華廈
TR-9605,0.7372400267967854,4,5,33.75,0.0717486331260598,-0.8193256863726953,0.0,303861,2764755,0.4513528849282525,1.6596787309873875,-0.1331262091397279,278.0,,,,,4.0,14.0,20764.0,8,357255.05976273585,38816.58618,110841,0.912101677740752,0,0,新北市,中正路,農,住家用,其他,北部,municipality,公寓
TR-9606,-0.9970218069737756,10,15,16.833333333333332,-0.7159432773525813,-0.8193256863726953,0.0,177674,2513171,-0.9611234021610054,-0.8725205798663138,0.2533349835614926,209.0,0.0,0.0,1.0,1.1,3.0,12.0,9775.0,4,150886.35412273844,48618.25353,300000,-2.4077895435915906,0,1,高雄市,加宏路,None,住家用,其他,南部,municipality,住宅大樓
TR-9607,0.2755312672545703,5,7,28.75,0.0338291100833248,0.1693483405916867,1.0,172534,2549510,0.152619666589327,-0.0841943793175198,-0.4384519028208025,36.0,,,,,,6.0,7089.0,4,151420.11440672807,0.0,173400,0.11898307135749173,0,1,台南市,永安路,None,住家用,其他,南部,others,華廈
TR-9608,-0.6942950600478612,10,12,28.0,-0.8044221644522972,1.0066316571771476,1.0,273071,2761393,-0.5602664226285642,-0.4698258107548087,-0.4384519028208025,352.0,,,,,5.0,41.0,21823.0,6,199884.98922961007,0.0,66000,-0.2676163180299583,0,1,桃園市,元化路,None,住家用,其他,北部,municipality,住宅大樓
TR-9609,-0.6065244916314243,13,28,21.0,1.171414801365389,1.0715133901966851,1.0,303420,2765882,0.9594256691486228,2.705661330416848,0.0526313807221848,150.0,0.0,0.0,1.0,1.1,1.0,2.0,29270.0,8,473984.99774213246,185405.23215,600000,4.948589521978922,0,1,新北市,環河東路四段,None,集合住宅,其他,北部,municipality,住宅大樓
TR-9610,-0.9526318179636007,12,16,27.166666666666668,-0.6309116196203864,-0.8193256863726953,0.0,295974,2763949,-0.3656372046198702,-0.1951060741999259,-0.037044697142187,262.0,0.0,0.0,1.0,1.1,,8.0,23148.0,8,357698.07923593547,134122.51188,1600000,-1.6453433801930077,0,1,新北市,裕民路,None,住家用,其他,北部,municipality,住宅大樓
TR-9611,-1.1664343854971777,4,14,18.08333333333333,-0.8997955102870562,0.0503984967225344,1.0,178592,2507419,-1.0267541849778907,-1.0363286215387906,0.1807400633855727,197.0,,,,,3.0,28.0,22708.0,6,193007.90349215455,37256.2533,597000,-1.8857256351033125,0,1,高雄市,富民路,None,住家用,其他,南部,municipality,住宅大樓
TR-9612,-0.4047146715348139,5,7,28.83333333333333,-1.0463027584067162,-0.8193256863726953,0.0,310447,2775606,-1.2038441420613826,-0.8725205798663138,-0.1267207750065584,333.0,,,,,,10.0,16021.0,9,573644.278211897,159967.1781,3000000,-2.7381490246457254,0,1,台北市,大湖山莊街,住,住家用,其他,北部,capital,華廈
TR-9613,-0.0756952077831649,6,13,15.75,-0.5188766651759408,0.4211512568341775,1.0,270325,2759900,-0.6258972054454495,-0.500539818568398,-0.3018026413131887,101.0,,,,,2.0,,14653.0,4,155176.814296861,55715.78466,250000,-0.5982652269101614,0,1,桃園市,復旦路,None,住家用,其他,北部,municipality,住宅大樓
TR-9614,-0.3761868334432721,3,15,4.166666666666667,-0.1362342053810646,0.5926244083858128,1.0,313966,2773307,-0.5670558139544492,-0.4288738003366895,1.182122932871055,422.0,,,,,3.0,8.0,8217.0,8,306172.2027061323,75041.433,500000,0.027516402668058715,0,1,新北市,福德二路,None,住家用,其他,北部,municipality,住宅大樓
TR-9615,-1.0190125162018808,7,14,23.08333333333333,-0.3390461998369076,-0.8193256863726953,0.0,303812,2763904,-0.4700240962553471,0.5403237795587971,-0.1352613538507839,408.0,,,,,1.0,21.0,23091.0,8,357255.05976273585,38816.58618,110841,-0.6180481066508058,0,1,新北市,中正路,None,住家用,其他,北部,municipality,住宅大樓
TR-9616,-0.1372211264978634,2,4,45.91666666666666,-0.9313951128226692,-0.8193256863726953,0.0,295211,2766242,-0.348097943694668,-1.6420771089734696,-0.4384519028208025,223.0,3.0,0.0,1.0,4.699999999999999,2.0,3.0,36066.0,8,440518.4146919181,95104.27251,1080000,-3.392797908168834,0,0,新北市,大觀路二段,None,住家用,鋼筋混凝土加強磚造,北部,municipality,公寓
TR-9617,0.0781436225655788,5,15,5.0,0.4170461081061213,1.8222877294227624,2.0,287277,2774460,0.280486536560155,-0.1985187417347692,0.3857139556469933,564.0,,,,,3.0,8.0,10906.0,7,278380.32770540606,102743.9532,1050000,2.0408150957941147,0,1,新北市,文化三路一段,None,集合住宅,其他,北部,municipality,住宅大樓
TR-9618,1.0181442994285803,10,10,8.5,1.293216905684479,0.7084846459207012,2.0,309735,2775232,0.6714423204090142,-0.0995513832243148,1.715909110635172,496.0,,,,,,16.0,17343.0,9,573644.278211897,159967.1781,3000000,1.902150168380865,1,1,台北市,內湖路二段,None,住家用,其他,北部,capital,華廈
TR-9619,0.0822293281052266,6,9,16.916666666666668,-0.4246523957970223,-0.8193256863726953,0.0,284346,2759416,-0.3758212916086972,-0.6438718550318152,-0.2313428658483251,37.0,0.0,0.0,1.0,1.1,1.0,1.0,5908.0,6,199174.98480580738,98380.3104,1800000,-1.8878499372015327,0,1,新北市,高職東街,None,住家用,其他,北部,municipality,華廈
TR-9620,0.1181595032921309,3,5,31.666666666666668,-0.4964696742870516,-0.8193256863726953,0.0,301372,2765331,0.1008505577294559,-0.0756627104804119,-0.4384519028208025,453.0,,,,,,22.0,33585.0,8,408382.8548486478,137104.33446,1730000,-1.391458071140159,0,0,新北市,保健路,None,住家用,其他,北部,municipality,公寓
TR-9621,0.0403628631048344,7,14,6.083333333333333,0.8272664028411684,0.2836637749594433,1.0,238016,2730686,1.0174183867238875,0.0881453311920648,-0.4384519028208025,,,,,,,10.0,10260.0,4,155725.17032870176,59219.92206,830000,1.1990755089926766,0,1,苗栗縣,三平路,None,集合住宅,其他,中部,others,住宅大樓
TR-9622,-0.833257115519887,15,22,7.833333333333333,0.2556008660605351,-0.1195298516619686,1.0,299666,2771833,-0.4083537917118948,-0.5431981627539388,1.6112870197934046,148.0,0.0,0.0,2.0,2.2,2.0,20.0,18346.0,8,393729.7417472918,207375.51249,1160000,-0.40712714835537234,0,1,新北市,中正南路,None,住家用,其他,北部,municipality,住宅大樓
TR-9623,0.7291887835274791,3,4,44.25,-0.4723390687144019,-0.8193256863726953,0.0,302571,2776973,-0.000990312158814,0.7757978394629823,-0.4384519028208025,714.0,,,,,,32.0,22831.0,9,583698.6213966731,0.0,76230,-0.5158669156241149,0,0,台北市,文林路,None,住家用,其他,北部,capital,公寓
TR-9624,0.2883171222374688,3,13,0.8333333333333334,0.101050082749992,0.9958180350072244,1.0,253122,2746775,-0.3401769871478026,-0.1063767182940012,0.5116874935993249,40.0,,,,,,1.0,19073.0,8,224281.80361785868,88115.83245,800000,0.9904913994632152,0,1,新竹縣,勝利十五街,None,住家用,其他,北部,others,住宅大樓
TR-9625,0.5958986486869647,5,5,39.75,-0.168408346144598,-0.8193256863726953,0.0,304361,2773306,0.4154256891621128,0.758734501788766,-0.4384519028208025,334.0,,,,,,18.0,31145.0,10,651865.7116553828,136112.59746,160000,-0.2289995307285273,1,0,台北市,民族東路,None,住家用,其他,北部,capital,公寓
TR-9626,-0.5992903894700478,21,26,0.5,0.0074003515989938,0.9247570893191596,1.0,172486,2544374,-0.2980261826662687,-0.5756185043349499,0.4305519945791793,100.0,,,,,,6.0,17719.0,4,151420.11440672807,0.0,173400,0.35653893658320346,0,1,台南市,復興路,None,集合住宅,其他,南部,others,住宅大樓
TR-9627,0.0351475801512838,11,12,10.583333333333334,-0.2930831416032886,0.3609039333160356,1.0,264877,2755038,-0.4635175962347075,-0.1336780585727473,-0.4384519028208025,59.0,,,,,1.0,6.0,5685.0,3,128338.15807459589,21061.18809,267000,-0.06585726686000029,0,1,桃園市,環南路,None,住家用,其他,北部,municipality,住宅大樓
TR-9628,0.4380942806085623,4,5,16.75,-0.0333918625833428,-0.8193256863726953,0.0,296366,2773058,0.1421526882952546,0.0284236493323075,-0.4384519028208025,163.0,1.0,0.0,0.0,1.2,1.0,6.0,38861.0,8,372336.1201893309,113735.70495,500000,-0.8242938996237307,0,0,新北市,五工三路,工,住家用,其他,北部,municipality,公寓
TR-9629,0.0597819811991611,3,4,41.41666666666666,-0.6619366839280791,-0.8193256863726953,0.0,293168,2771710,-0.3410256610635381,0.9634945538793616,-0.4384519028208025,301.0,1.0,0.0,0.0,1.2,1.0,5.0,19852.0,7,267580.40667731856,135372.1005,670000,-0.517767816421413,0,0,新北市,中華街,None,住家用,其他,北部,municipality,公寓
TR-9630,0.0856420939089327,3,5,39.91666666666666,-0.355133270218674,-0.8193256863726953,0.0,298142,2775691,0.4202348413512812,-0.6182768485204907,-0.4384519028208025,447.0,,,,,,24.0,31487.0,8,355776.6802513219,199996.98921,2000000,-1.7927358051118598,0,0,新北市,復興路,None,住家用,其他,北部,municipality,公寓
